label,body
0,RT @yildarado: Bravo 👏🏼  @TurkishAirlines https://t.co/TfsLqLdZhG
1,Attempt to deport Afghan asylum seeker from UK fails after pilot refuses to take off https://t.co/abFmDzKbva
0,*Az migration trends tracked on 'death map' of discovered bodies* ❝The Arizona OpenGIS Initiative… https://t.co/VDqsgFohwF
1,6 members of Hindu family - including 3 children - shot dead by Rohingya Muslim Terrorists in Myanmar - https://t.co/F0UVv2Sd74
1,RT @hindupost: 6 members of Hindu family - including 3 children - shot dead by Rohingya Muslim Terrorists in Myanmar - https://t.co/F0UVv2S…
1,RT @makiwahenry: Attempt to deport #asylumseeker threatened with beheading fails after pilot refuses to take off https://t.co/0dZemndc9y #r…
1,RT @BlogsofWar: 90 Migrants Drown as Boat Capsizes Off Libya https://t.co/9qFGKkacIQ
1,These are the jihadi's who @ShashiTharoor wants to bring in https://t.co/Ze8ixAXIyY
1,"RT @_dharam_vir: 6 members of Hindu family - including 3 children -shot dead by Rohingya Muslim Terrorists in Myanmar 
@ShashiTharoor https…"
1,Thank you! Attempt to deport Afghan asylum seeker threatened with beheading fails after pilot refuses to take off https://t.co/FUaT7xRFpd
1,RatanSharda55: RT hindupost: 6 members of Hindu family - including 3 children - shot dead by Rohingya Muslim Terro… https://t.co/27cm2ENeRb
0,"Dems Ldrshp have chosen the wrong path. Trying To Weaponize The DACA, CHAIN MIGRATION  DECREASE WALL FUNDING Agains… https://t.co/pHZXcHIiOx"
0,"Been saying this forever! There will be no deal. 

DACA is DEAD! https://t.co/YPcSzoCLZ6"
1,Attempt to deport Afghan asylum seeker threatened w/beheading fails after pilot refuses to take off https://t.co/DjRk3AOCJz #refugeecrisis
1,The UN Migration Agency confirms the death of at least 30 refugees after their boat capsized off the coast of Yemen. https://t.co/H9KT4JJ9MQ
1,"UK Government's attempt to deport Afghan asylum seeker fails after pilot refuses to take off 
https://t.co/EmlahoWRFd #AsylumSeekers"
1,"The pilot refused to take off! ⁰

https://t.co/RFYdbtLd9o"
1,"RT @mendcommunity: The pilot refused to take off! ⁰

https://t.co/RFYdbtLd9o"
1,90 migrants feared drowned off libya https://t.co/jdJxeE9D62
1,RT @gultuysuz: UK attempt to deport Afghan asylum seeker fails after @TurkishAirlines pilot refuses to take off https://t.co/GqvwP96MQN
1,@ukhomeoffice tried to deport Afghan asylum seeker #SamimBigzad at risk of death from Taliban. Huge cheer for pilot who refused to fly him!
1,6 members of Hindu family including 3 children shot dead by Rohingya RADICAL EXTREMIST Muslim Terrorists in Myanmar  https://t.co/9fge2kZSMI
0,"RT @latimesworld: Torched villages, dead civilians, squalid refugee camps: Myanmar’s Rakhine state is caught in a cycle of horrific… https:…"
0,"43,000 Rohingya Parents Missing, Presumed Dead, Report Says #PrescientInfo #News https://t.co/CcHhMOG9U5"
0,Absolute hero. https://t.co/xM8jdIBH4w
0,"👇🏽 👇🏽  👇🏽  Yes, family reunification for all!!  Thanks @jonathanalter 💯 https://t.co/warpo7cEyS"
1,RT @andothertweets: Great essay on 'Yuri Herrera’s distinctive and brilliant oeuvre' from @FarSouthProject. https://t.co/O0KzEYvAz0
0,RT @JeremyCorbyn4PM: Absolute hero. https://t.co/xM8jdIBH4w
0,"News flash, Mr. Holder: The men and women of the #FBI are providing leads to congressional and #Justice IG investig… https://t.co/XhBNE4T7jD"
0,RT @Gemenne: Dernier truc : l'accord avec la Turquie n'a absolument pas mis un terme à la tragédie des #migrants en Méditerranée. https://t…
0,"For each unidentified missing migrant, there's a family that may never be able to grieve ➡️ https://t.co/pDGdm6BiGN… https://t.co/SozrK5bktN"
0,"Respect to this pilot.  Absolute hero.
https://t.co/fzvz9qBYxp"
0,Better to be labelled an extremist than dead. https://t.co/3eOsKoKJhF
1,"90 potential suicide bombers 'roaming' EU, arrived via migrant influx – police report https://t.co/N3lpTVOtd3"
1,"RT AgendaOfEvil ""90 potential suicide bombers 'roaming' EU, arrived via migrant influx – police report https://t.co/Ou2OMj9cio"""
0,RT @AliMohamoud: Horrific phone calls reveal how Italian Coast Guard let dozens of refugees drown including dozens of children  https://t.c…
1,Nigerian Man Committed Suicide  After He Was Asked To Leave The Refugee Camp In https://t.co/rTdneMuYXJ HERE. https://t.co/Cr8vRx01OD
1,"RT @AgendaOfEvil: 90 potential suicide bombers 'roaming' EU, arrived via migrant influx – police report https://t.co/N3lpTVOtd3"
0,"Investigation comes 7 years after his death, $1 million settlement with U.S. https://t.co/DvsXBFK8m0"
1,RT @CCTV: Heart breaking: A Rohingya refugee mother holds her dead baby after boat capsized https://t.co/NLvb4R0lX9
0,RT @MarkACollett: The media used the death of one migrant to guilt trip Europeans into opening our doors to people that have killed h… 
0,"Mediterranean migrant death toll for 2017 tops 1,000 Via@BarometerNG  https://t.co/H6oLVYXscF https://t.co/7fo0rdPs98"
0,"RT @GerryDuggan: 2017: Science March!
2019: Memorial For Bees
2021: Climate Refugee Death March
2023: Just Walk Away...And There Will Be An…"
1,"Here is another TRUTH about #Rohingyas ...
32 dead in #Myanmar as Rohingyas Militants ambush border posts..
Anythin… https://t.co/LpCCy9OkvE"
0,"@wakeupfla @RefugeeWatcher @mike_pence @realDonaldTrump @POTUS @VP Here's the muslim ""refugee"" REJECTS from Austral… https://t.co/VEZdC8lHKQ"
1,"Well done that pilot -
Attempt to deport Afghan asylum seeker fails after pilot refuses to take off https://t.co/c4TI7yLwIi"
1,"RT @LallyBH: Well done that pilot -
Attempt to deport Afghan asylum seeker fails after pilot refuses to take off https://t.co/c4TI7yLwIi"
1,Cheers to Humanity❤️☮️: UK Government's attempt to deport Afghan asylum seeker fails after pilot refuses to take off https://t.co/GSrPGKeWWB
0,RT: xtreeminfo: Nigerian migrant burnt to death at refugee camp in Italy https://t.co/WoHXpwb2F4 … https://t.co/yVur9QMtfV
0,not anger RG's sincere compassion 4grieving families frustration at goondaism.When police drag &amp; assault him they m… https://t.co/62tHhOBbcc
0,This pilot is a hero https://t.co/xU9EMPosyj
1,Nigerian Man Jumps To His Death After He Was Asked To Leave The Refugee Camp In Italy… https://t.co/bpgtYySgum https://t.co/wH4ZbagQR1
0,@SkyNewsBreak Europeans have suicidal empathy where migrants are concerned. Either toughen up or western culture wi… https://t.co/sozIvye5mZ
0,RT @inartic: Contributing to the desert death toll on the border... https://t.co/qBqXcUJSR1
0,RT @Aviduil: I laugh on behalf of the entire population in the Rio Grande Valley https://t.co/nSsTNxw63H
1,"RT @RdigerTodtenha2: wenn man sich diese Gewalt der islamischen Migranten in Paris anschaut, weiß ich sofort das die Wahl #Macron Betrug… "
1,The pilot who refused to fly 👏🏾👏🏾👏🏾 https://t.co/29X9VgblCo
0,Slave Labour? Death Rate Doubles for Migrant Domestic Workers in Lebanon https://t.co/Tw7zKw5JPo via @allafrica
1,UK Government's attempt to deport Afghan asylum seeker fails after pilot refuses to take off #UngiSverige  https://t.co/34JbgCd8fe
0,RT @hebinotoshi: Meanwhile la dolce vita https://t.co/1ymWLSq7Ts
1,RT @rahman_afzal: The pilot who refused to fly 👏🏾👏🏾👏🏾 https://t.co/29X9VgblCo
1,Very sad. Migrant boat capsizes: 90 feared dead off coast of Libya https://t.co/FaE49BLa3q
0,I hope this pilot gets banned from entering UK airspace https://t.co/W5G3gECCYL
0,RT @BBCPropaganda: I hope this pilot gets banned from entering UK airspace https://t.co/W5G3gECCYL
0,Fuck off already. Don't use Edwin's death to push your agenda. Nobody is falling for your shit https://t.co/RT8CFb9IOa
1,VIDEO: Nigerian Man Jumps To His Death After He Was Evicted From Refugee Camp In Italy https://t.co/zB8enskY4Q… https://t.co/LWtCA6uH9b
0,Nothing Stopping El Chapo https://t.co/JkcC59HCdZ
1,An honourable pilot refused to take off after being informed one of his passengers was being deported to Afghanistan https://t.co/FVWRxbOWjX
0,"Less than a month into 2018, more than 200 people have already died or gone missing in the Mediterranean. https://t.co/CvI8VHNYHw"
1,RT @OmarWaraich: An honourable pilot refused to take off after being informed one of his passengers was being deported to Afghanistan https…
0,Can't even say it's unbelievable because it's @GOP after all. 👇🏼 https://t.co/MgijbmzCPB
0,"VN-medewerker suggereert straffen voor mensen die ""domme dingen"" zeggen over migranten. #ThinkGlobalDay https://t.co/nO9EsWKk3g"
0,Californialand will take them all https://t.co/O0oOqjBIvA
1,UK Attempt to deport Afghan threatened with beheading fails after pilot refuses to take off https://t.co/phndoGIlcF kudos to pilot
1,RT @frioux: Pilot's morals stronger than govts. Be that pilot https://t.co/d5gfCcqBVB
0,"Torched villages, dead civilians, squalid refugee camps: Myanmar’s Rakhine state is caught in a cycle… https://t.co/JeDZg7y139 via @latimes"
0,"Torched villages, dead civilians, squalid refugee camps: Myanmar’s Rakhine state is caught in a cycle of horrific… https://t.co/QwN361n4DX"
0,"Torched villages, dead civilians, squalid refugee camps: Myanmar’s Rakhine state is caught in a cycle of horrific violence. Here’s why …"
0,Can't be stressed enough! https://t.co/NJit4e4KWD
0,Every American killed by an illegal alien is one more preventable death caused by our failed border enforcement. https://t.co/rOAwmt2NXS
0,"Torched villages, dead civilians, squalid refugee camps: Myanmar’s Rakhine state is caught… https://t.co/8y0MDLBz4C"
1,VIDEO: Nigerian Escaping Bad Government At Home Jumps To His Death In Italy After He Was Asked To Leave The Refugee… https://t.co/SYoLdO7pbF
0,does anyone really believe he is going to defy 70%% of his own electorate north of the border? or that Tory disside… https://t.co/Q2eMUS5NbG
0,"Hearing 2 Rohingya village administrators have been found dead in Buthidaung overnight. If so, continues worrying pattern of killings in NRS"
0,@TearKnee71  Obama to finally be held accountable for covering up investigation into death of Border Patrol agent - https://t.co/YMtHooWtkB
0,RT @doamuslims: #Burma - Two #Rohingya Muslim children shot dead by #Myanmar army as they try to flee their village. https://t.co/Jvp9dfibTK
1,@chowpatRaja @praddy19 @ShashiTharoor 6 members of Hindu family - including 3 children - shot dead by Rohingya Musl… https://t.co/UvfOlOY7wV
0,"@TIME 6members hindu including 3children shot dead by #Rohingya terrorists.

https://t.co/VHaeVyePIc

#Rohingya ter… https://t.co/4xkun6W8Ve"
0,RT @BlackVelveteenE: Everybody doing the great migration to IG story boo https://t.co/Yl9Snr0DNM
1,15 Year Old Boy Stabbed To Death By Muslim Refugee For Protecting Young Girl From Sex Attack https://t.co/pThbEwFSOT
0,RT @cjwerleman #Rohingya #Myanmar https://t.co/TIhWBR96LM
0,this pilot is a hero https://t.co/C8ZLT5kcYB
0,"RT @deepcomrade: ""Yeah all migrants should drown in the Mediterranean but don't even dare joke about Texas."""
0,"RT @The_GreatEast: #ArakandaKatliamVar
•
#Burma - 2 #Rohingya Muslim children shot dead by #Myanmar army as they try to flee their vil… "
1,Hero pilot https://t.co/NSE3QhRc24
1,Nigerian Man Committed Suicide By Jumping To His Death After He Was Asked To Leave The Refugee Camp In Italy https://t.co/1tyu5gahgp
0,RT @vikas2783: Rohingyas must be deported out from India https://t.co/fquRacKLVd
0,#Germany favors #refugees #migrants #asylumseekers over its own citizens even if they are poor Germans https://t.co/OwMCJ45wg5
1,"6 members of Hindu family – including 3 children shot dead by Rohingya Terrorists https://t.co/12s5h4ec18 via @hindupost
Cc @ShashiTharoor"
1,"RT @bhakt4ever: 6 members of Hindu family – including 3 children shot dead by Rohingya Terrorists https://t.co/12s5h4ec18 via @hindupost
Cc…"
0,"Nearly 100 Muslim Jihadis drowned near Liba coast while trying to enter Europe illegally

https://t.co/2WAc8FwWeg"
0,"#Rohingya boat capsizes in Naf river, 17 dead

https://t.co/WqahpszDtK https://t.co/Rj2hmBu8ih"
1,"Six freeze to death on Kurdistan-Turkey border
https://t.co/vOewWKvxJi"
0,"RT @bdnews24: AFP: 16 Rohingya, many of them children, drown when their boat capsizes as they flee an upsurge in violence in Mya… https://t…"
1,"RT @ahmedhijazi96: 10 Syrian refugees froze to death while trying to cross the border between #Syria and #Lebanon .
#FuckWar https://t.co/X…"
0,"16 #Rohingya , including children, drown fleeing #Myanmar #RohingyaGenocide #MyanmarGenocide 
https://t.co/Zld8PygtUm"
0,"#Update: 16 Rohingya, including children, drown fleeing Myanmar | #NewsViewzPK"
0,"16 Rohingya, including children, drown fleeing Myanmar: 16 Rohingya, including children, drown fleeing… https://t.co/AvgFaSY1mW #Rohingya"
0,"RT @DrAsifShahid: 16 #Rohingya , including children, drown fleeing #Myanmar #RohingyaGenocide #MyanmarGenocide 
https://t.co/Zld8PygtUm"
1,Respect to pilot &amp; @BridgeeCee --Attempt to deport Afghan asylum seeker fails after pilot refuses to take off https://t.co/6qZ40bYCYU
0,"16 Rohingya, including children, drown fleeing Myanmar: Myanmar's Rohingya Muslim ethnic minority members… https://t.co/7w5WLII4aL #Rohingya"
0,"16 Rohingya, including children, drown fleeing Myanmar August 31, 2017 at 11:21AM https://t.co/lBU96CD4KM"
0,"20 Rohingya women, children drown fleeing Myanmar violence https://t.co/djcNaIb2yf"
0,".@IOM Mediterranean still deadliest migration route: 2,410 dead in 2017 - 14,500 recorded dead/missing since 2014:… https://t.co/JlmE86ZKds"
1,RT @irane_Azad: #Iran #News #Us 30 migrants drown after boat sinks off #Yemen: UN https://t.co/onHMDrLSZD https://t.co/Vdh7ETPPBd
0,"RT @theZenCorner: Eight migrant bodies found off #Libya, dozens feared missing #News  https://t.co/tt3GTno68g"
1,"Two dead, 83 saved in refugee boat rescue off Italy - https://t.co/Q6H3eU9DVC"
0,"RT @bigal953: “The Only Good Muslim Is a Dead Muslim”   https://t.co/OV6vFMuqTk
#UniteBlue #MostDangerFromWhiteSupremacists"
0,Slave Labour? Death Rate Doubles for Migrant Domestic Workers in Lebanon https://t.co/6TUOCV9NfE via @allafrica
0,The president really used the tragic death of an NFL player as a platform to boost his own political agenda to cond… https://t.co/My81aKmAsf
0,Send them all back dead or alive and save our great cities from this scum.these ppl have nothing to offer Europe#No… https://t.co/OHnTJxNN60
0,"RT @ecre: .@IOM Mediterranean still deadliest migration route: 2,410 dead in 2017 - 14,500 recorded dead/missing since 2014:… "
0,What is so disgraceful is that you have the audacity to try and exploit this young man death to rile up your ignora… https://t.co/0kBc2VGw52
0,"RT @jakpost: 16 Rohingya, including children, drown fleeing Myanmar https://t.co/vhwCILlK9I #jakpost"
0,RT @IntellFusion: Younger brother of Manchester suicide bomber Salman Abedi will face trial in Libya over his suspected role in the t… 
0,"RT @AlalamChannel: 16 Rohingya, including children, drown fleeing Myanmar
https://t.co/AKSDJNJyNW
#Myanmar"
0,[EXPO] L'Encyclopédie des migrants : une histoire intime des migrations https://t.co/pSAwa5fZbA v/ @UnivRennes_2… https://t.co/xshoTBKNS3
0,"RT @dibakarme: #HindustanTimes 👉 16 #Rohingya, including children, drown fleeing Myanmar
https://t.co/pf6GfT3bQs https://t.co/JZOL6bbY2Z"
0,"20 Rohingya refugees drown fleeing Myanmar: The bodies of 20 Rohingya refugees, including children, were recovered.. https://t.co/PclFETjBOU"
0,Archive: Another 250 #migrants die in Mediterranean Sea https://t.co/AaVXTyh5o1 #libya #mediterraneansea
0,"17 Rohingya, including children, drown fleeing Myanmar  https://t.co/6jBaJsojPl"
0,@FreddyGuevaraC otro chamo muerto por tu llamado a la violencia y el odio!! a que juegas bestia sal tu todo el día… https://t.co/PEZP8rTtsw
0,RT @grouan: [EXPO] L'Encyclopédie des migrants : une histoire intime des migrations https://t.co/pSAwa5fZbA v/ @UnivRennes_2… 
0,"#rohingya boat capsizes in Naf river, 19 dead
https://t.co/mpcEaQWaLl https://t.co/1G19rO36vS"
0,"The victims, who were #Hindu, were allegedly shot dead by #ARSA #Rohingya militants on Aug 26 as they tried to flee… https://t.co/EjNTdcVOX5"
0,RT @RonB87406675: It is all on purpose. To push the Republic into lawlessness and chaos. Arrests of these miscreants defying the law should…
0,"RT @ggnewsus: 17 Rohingya, including children, drown fleeing Myanmar https://t.co/JcZBHelohG"
0,"In Bangladesh: 16 Rohingya, including children, drown fleeing Myanmar https://t.co/MzByxCI4ah https://t.co/Y49XzE3jxn"
0,RT @Africa_Biz: Africa: Death Rate Doubles for Migrant Domestic Workers in Lebanon https://t.co/6Cg4YGJfNP #Africa #Africabiz
0,"Myanmar Rakhine: Rohingya refugees drown amid exodus: They were among 18,000 Rohingya… https://t.co/p4GIZ4UjOg"
0,A touching story. But important to note that tearing down the Kim regime with military force would likely lead to h… https://t.co/ktyGMnjdu7
0,"Politicizing a death is so predictable for you, yet never fails to be horrifyingly disgraceful. https://t.co/3AAbyAabTA"
0,"RT @MrMaungKoThet: The victims, who were #Hindu, were allegedly shot dead by #ARSA #Rohingya militants on Aug 26 as they tried to flee… "
0,BBC News - Myanmar Rakhine: Rohingya refugees drown amid exodus https://t.co/WDZfSy65V6
0,"@HyperHeroBH @WhoIsSparky @BH_Cassidy Whether that would be animals or people. Guns serve one, maybe border line tw… https://t.co/6YIpfgWcmn"
0,"Hindu victims were allegedly shot dead by Rohingya militants on the evening of August 26 as they flee to Maungdaw.
https://t.co/Augh9TTDc7"
0,"BREAKING: Eight dead, ‘many’ missing migrant boat accident https://t.co/XgshUPfHsB #Nigeria #News"
1,RT @HarunMaruf: Breaking: At least 30 Somalis and Ethiopians drown off Yemen coast. Reports say boat was carrying 152 Somalis and Ethiopian…
1,Maar die afrikaanse apen gaan wel lekker uit hun dak! Hoor die junglegeluiden eens 🐵🙉🐒🐒🐒 https://t.co/RRyXnnywUX
0,"Lee Kuan Yew on refugee policy: ""You've got to grow calluses on your heart or you just bleed to death"" https://t.co/mw0MkvMFWL @steve_sailer"
1,"RT @trumpazona: JUST ANOTHER DAY IN GERMANY
Asylum Seeker Shot By Police After Stabbing Five-Year-Old To Death https://t.co/cAPtzvFeCU via…"
0,@FoxNews US #BorderPatrol Agents are literally taxpayer-funded accomplices to manslaughter.  Sabotaging humanitaria… https://t.co/LI9NChTrGo
1,"100 Feared Dead After Migrant Boat Capsized In Mediterranean Off #Libya
https://t.co/J7d2wmN1r7"
0,"Myanmar Rakhine: Rohingya refugees drown amid exodus: They were among 18,000 Rohingya Muslims fleeing to Bangladesh… https://t.co/a0cuHRWUX3"
0,RT @Storytellerngr: Storyteller update: Nigerian migrant burnt to death at refugee camp in Italy . https://t.co/eX99hoyq34 https://t.co/wO4…
1,Why are we failing people escaping death &amp; persecution?  So ashamed of the West. https://t.co/bgN9hIGumA
0,The Lebanese army invade kessa la emak ya ebn el a7be https://t.co/7jULrh9xX3
1,RT @democracynow: Over 100 Migrants Die Off African Coast in Recent Days https://t.co/8UIjlucqM8
0,RT @BiteLeg: Every dot on this map marks a refugee housing accomodation. You are now witnessing the death of Germany http://t.co/Ir6fsKbtVF
0,BBC News - Myanmar Rakhine: desperate Rohingya refugees attempt to escape by boat and drown amid exodus https://t.co/DCGeGE2ERh
0,Drowning Death of Syrian Refugee Leads to Free Swimming Lessons https://t.co/OfAm9lr9PU #SyrianRefugees #SanDiego #Cali #Resettlement
1,Death sentence. https://t.co/ZCXsfGNdpj
0,"I saw this on the BBC and thought you should see it:

Myanmar Rakhine: Rohingya refugees drown amid exodus - https://t.co/gXpLLg5349"
0,"RT dna ""Death toll from refugee boat sinking in Aegean rises to 16 https://t.co/B8QKhb4IGu https://t.co/ObZM5hUV2C"""
0,"RT @bdnews24: DhakaTribune: 17 #Rohingya, including #children, drown fleeing #Myanmar https://t.co/1FUB2zZU0R via DhakaTribune https://t.co…"
0,Migrant crisis: ‘Nearly 100 missing after Libya boat sinks’ - BBC News https://t.co/bi5I31L2N0
0,#سوريا #حمص #حلب Myanmar Rakhine: Rohingya refugees drown amid exodus https://t.co/E5ZVTRc6H3
0,"#News Myanmar Rakhine: Rohingya refugees drown amid exodus - They were among 18,000 Rohingya Muslims fleeing to... https://t.co/FRVniYWOTd"
0,Today we were missing the @CWF_FCF migration map!   Here a grade 2 student is tracing the migration route of the po… https://t.co/QxifgJOyEb
1,RT @Aussie4Refugees: Attempt to deport Afghan asylum seeker threatened with beheading fails after pilot refuses to take off from Heathrow h…
0,"RT @zaw77: Hindu victims were allegedly shot dead by Rohingya militants on the evening of August 26 as they flee to Maungdaw.
https://t.co/…"
0,BBC News - Myanmar Rakhine: Rohingya refugees drown amid exodus https://t.co/I0PuEPisqd Western darling #AungSanSuuKyi is a bloody disgrace.
0,Myanmar Rakhine: Rohingya refugees drown amid exodus - BBC News via /r/worldnews https://t.co/5oanbLG442
1,"hugely important--even ""just"" as passengers, we have power. always remember that: https://t.co/2jt8k6kNQy"
0,@SenSchumer @realDonaldTrump You and the other brain dead democrats are the ones tearing apart the LEGAL immigratio… https://t.co/IU5bakBYJa
0,Awful news - why #Bangladesh must open its border. 17 #Rohingya including children drown fleeing Myanmar. https://t.co/puVZdWYbEb
0,"Bengalis from #Malaysia use
Hindi children who killed by ARSA terrorists in Rakhine,Myanmar.
Bengalis so called… https://t.co/gjPnNeV1P8"
1,Breaking: a boat with approximately 80 #Rohingya escaping Myanmar capsized in the Bay of Bengal last night. 23 dead… https://t.co/zCb8X3OJdz
0,"She caught them bringing in ISIS high-ranked members into Syria from Turkey into camps, which are supposed to be Sy… https://t.co/k36qcSyTXH"
0,"16 Rohingya, including children, drown fleeing Myanmar  (via @NewsfusionApps #World #News) https://t.co/teF1XWXnVd"
0,RT @DottorWatson: Il silenzio di @EnricoLetta e i giornali che hanno già rimosso la notizia. Poi ci lamentiamo dell'indifferenza e de… 
0,RT @Newsflash_UK: New post (Trial Of Failed Afghan Asylum Seeker In Germany Who Killed A Christian In Front Of Her Children For Converting)…
0,A child born today will likely live long enough to experience a world in which the living envy the dead. The impact… https://t.co/VXYoYqFDAS
0,Nobel laureate Aung San Suu Kyi remains conspicuously silent on Buddhist terror &amp; insensitive to Rohingya grievance… https://t.co/NncKkP7m4E
0,RT @_sufiyana_: Nobel laureate Aung San Suu Kyi remains conspicuously silent on Buddhist terror &amp; insensitive to Rohingya grievance… 
0,"RT @NaungGyi: Bengalis from #Malaysia use
Hindi children who killed by ARSA terrorists in Rakhine,Myanmar.
Bengalis so called… "
1,RT @PGourevitch: ooph - their overcrowded vessel capsized during a clash with smugglers trying to extort them for more money https://t.co/b…
0,@MattPirkowski @erikmello9 @OphirPalmon @neiltyson Check out Cartel Land documentary. It shows problems mexico has… https://t.co/aqNJClHDxP
0,Children among 16 Rohingya Muslims drown fleeing Myanmar persecution https://t.co/Qtw8SpOYck https://t.co/n3t4Z0wwf7
0,"Refugees drown fleeing restive state: They were among 18,000 Rohingya Muslims fleeing to… https://t.co/v5pcXgy27k"
0,"Bangladesh now has more Rohingya than Myanmar, says Al Jazeera https://t.co/4j1SzIZs91"
0,Myanmar Rakhine: Rohingya refugees drown amid exodus - BBC News https://t.co/ZFTOcuOUyz #worldnews #news #breakingnews
1,"RT @Saffron_Shekhar: 6 members of Hindu family, including 3 children – shot dead by Rohingya MuslimTerrorists in Myanmar - https://t.co/nRi…"
0,"@jihadwatchRS Man in UK got sent down 12 months for putting bacon on a door handle, he's now dead in prison. Refuge… https://t.co/0OkhFaZLhw"
0,"Mia Valentin, 15, from Kandel, Germany.
Stabbed to death on 27 dec. 2017 by an afghan migrant.
#120db https://t.co/Fiz40Wk4IN"
0,"Myanmar Rakhine: Rohingya refugees drown amid exodus: They were among 18,000 Rohingya Muslims fleeing to… https://t.co/UvmlzqvIaO #news"
1,"Iraq Daily Roundup: Displaced Iraqis Freeze to Death at Turkish Border; 16 Killed in Iraq
#IraqDailyRoundup #Iraq… https://t.co/yGTfCwh4yu"
0,"@ShelbyHoving Open every border, nothing but death and rigid heirarchy awaits a society with borders."
1,"About 90 Migrants Feared Dead After Boat Capsizes Near Libya 
- Migration is not ""illegal""; it is the exercise of a… https://t.co/Qsw7MaDpO8"
0,"@ENENews #SixthMassExtinction #Fukushima #GeoEngineering
.@ENENews 1/7/14
➖➖➖
First ever? Dead Siamese Baby #Whales… https://t.co/A7SWXlWeYz"
0,"Eight migrant bodies found off Libya, dozens feared missing - coastguard https://t.co/T8VmmUzQNN #worldnews"
0,"RT @rejialex7: migrant in Madrid throws a Cop who wanted to see migration documents before the train. Cop dead, https://t.co/pAXboRP2wo"
0,"Afghanistan is our number 3 country for client referrals. We had over 100 Afghan referrals in 2016, including 57 ch… https://t.co/pWrK26dh40"
0,"RT @TheTimesofMalta: Eight migrant bodies found off Libya, dozens feared missing https://t.co/A4lONUFrsv https://t.co/UdMQnj3P5P"
0,RT Nicole: Myanmar Rakhine: Rohingya refugees drown amid exodus - BBC News https://t.co/LNuMsYqM1J … https://t.co/rAzmWrbyyS
0,"#bbc Refugees drown fleeing restive state: They were among 18,000 Rohingya Muslims fleeing… https://t.co/AvASwRsdQ3"
0,"RT @Biorealism: Lee Kuan Yew on refugee policy: ""You've got to grow calluses on your heart or you just bleed to death"" https://t.co/mw0MkvM…"
1,"RT @dereulenspiegel: Since https://t.co/J360yr2faO seems to be dead, what is the preferred schema migration tool for gophers now? #golang"
0,"#Terrorists in Rakhine 
https://t.co/ipJsc3jtxi"
0,"Make no mistake rob reiner is a meathead.
and 80 million ppl who ilegally wondered across the border shouldnt be re… https://t.co/wiZ5zFkSqi"
0,@IngrahamAngle @WashTimes @chuckschumer @NancyPelosi @JohnKasich @LindseyGrahamSC @JeffFlake This needless death is… https://t.co/CXo7UBIt23
0,"BBC World News: Refugees drown fleeing restive state - They were among 27,000 Rohingya Muslims fleeing to Bangl... https://t.co/pMEbLGdHSY"
0,'Left to sleep outside with Rottweiler': Maid's death exposes 'brutal' trafficking of migrant workers https://t.co/7EMpoUOYX5
0,Myanmar Rakhine: Rohingya refugees drown as exodus mounts https://t.co/vkzgOgvLqf
0,#Rohingya children aren't choosing their outfits for Eid. Rather they are given option of which method to die from. Burn bleed or drown.
0,"RT @jimmydolittle1: Not only are the bogus refugees lying, so too are our politicians and media about how much of a problem this is sto… "
0,"#Muslim in Madrid throws a Cop who wanted to see migration documents before the train. Cop dead, https://t.co/w3cyGURKgc"
1,"Frozen to death on a mountain: How 7 years of war ended for 15 Syrian refugees 
- The restriction of migration is d… https://t.co/WhpX3rqd6h"
0,20 Rohingya refugees drown fleeing Myanmar https://t.co/zJ7x1wrj9E
0,"RT @Orwellian_EU: @jimmydolittle1 @AnteDeum Not forgetting:
Cultural and demographic suicide - Fine
Immigration driven housing crisis… "
0,"OMG! Eight Migrants Die As Boat Sinks Off Libya: 

At least eight migrants drowned when their Europe-bound boat... https://t.co/r7Za71Ex2x"
0,"20 Rohingya women, children drown fleeing Myanmar https://t.co/IoaO6zGzGm"
0,BBC News - #Myanmar #Rakhine: #Rohingya #refugees drown as exodus mounts https://t.co/EJF91wtTSc #migrants #migration #Burma
0,20 Rohingya Muslim refugees drown fleeing Myanmar https://t.co/a9ptGBCQIB
0,"RT @TapashAbuShaim: Torched villages, dead civilians, squalid refugee camps: Myanmar’s Rakhine state is caught in a cycle of horrific... ht…"
1,RT @crunchy49: And the authorities WON'T BELIEVE  HER or will DISREGARD! https://t.co/DX1Ik9aBA7
0,"Children among 17 Rohingya drowned as growing numbers flee violence in Myanmar, many in rickety boats. @AFP story https://t.co/6cfcBezLCi"
0,Myanmar Rakhine: Rohingya refugees drown amid exodus https://t.co/5sTpNRdmm5 #kashmirtelegraph
0,@drzarni @vaticancatholic @MayWongCNA @MalikMujahid @YangheeLeeSKKU @mpklang 6members hindu including 3children sho… https://t.co/G2g4CkddpK
1,Three tourists drown in Bay of Bengal - https://t.co/Qryu9WC5m7
0,"#Rakhine violence: 16 #Rohingya , including children, drown fleeing #Myanmar

https://t.co/9Z8R3msiWN"
0,"Myanmar Rakhine: Rohingya refugees drown amid exodus https://t.co/hFpFVOeSiK They were among 18,000 Rohingya Muslims"
1,RT @Naijapals: VIDEO: Nigerian Man Jumps To His Death After He Was Evicted From Refugee Camp In Italy https://t.co/zB8enskY4Q… 
0,"It’s business, people are business, business is good https://t.co/Gf4UOwqHFe"
